participant_id,study_condition,gender,age,cue,valence,response,response_position,response_level,timestamp,time_diff_sec,response_translated,sentiment_label,sentiment_score
6930a87202d4b192f92d726e,CriticalInfrastructure,male,28.0,Veränderung der Tätigkeiten,,Innovationen,5,2,2025-12-04 08:22:01.859,310.549999952316,innovations,POSITIVE,0.9947155117988586
693078ef90217d8aaf344c04,Migration,male,30.0,Migration,2.0,ungerecht,1,1,2025-12-04 09:23:57.317,0.0,unjust,NEGATIVE,-0.9973764419555664
693078ef90217d8aaf344c04,Migration,male,30.0,Migration,6.0,schnell,2,1,2025-12-04 09:24:00.482,3.16500020027161,fast,POSITIVE,0.9972225427627563
693078ef90217d8aaf344c04,Migration,male,30.0,Migration,2.0,fehlerhaft,3,1,2025-12-04 09:24:08.682,11.3650000095367,faulty,NEGATIVE,-0.9991549253463745
693078ef90217d8aaf344c04,Migration,male,30.0,Migration,2.0,emotionslos,4,1,2025-12-04 09:24:22.581,25.2640001773834,emotionless,NEGATIVE,-0.9994081258773804
693078ef90217d8aaf344c04,Migration,male,30.0,Migration,2.0,willkürlich,5,1,2025-12-04 09:24:32.196,34.8790001869202,arbitrary,NEGATIVE,-0.9890724420547485
693078ef90217d8aaf344c04,Migration,male,30.0,ungerecht,,der Mensch entscheidet,1,2,2025-12-04 09:25:20.117,82.8000001907349,the human decides,NEGATIVE,-0.9890546798706055
693078ef90217d8aaf344c04,Migration,male,30.0,ungerecht,,Rassismus,2,2,2025-12-04 09:25:27.663,90.3460001945496,racism,NEGATIVE,-0.9956153631210327
693078ef90217d8aaf344c04,Migration,male,30.0,ungerecht,,willkürlich,3,2,2025-12-04 09:25:34.316,96.9990000724793,arbitrary,NEGATIVE,-0.9890724420547485
693078ef90217d8aaf344c04,Migration,male,30.0,ungerecht,,nicht objektiv,4,2,2025-12-04 09:25:52.014,114.697000026703,not objective,NEGATIVE,-0.9994230270385742
693078ef90217d8aaf344c04,Migration,male,30.0,ungerecht,,monoton,5,2,2025-12-04 09:26:06.199,128.881999969482,monotonous,NEGATIVE,-0.9993829727172852
693078ef90217d8aaf344c04,Migration,male,30.0,schnell,,maschinell,1,2,2025-12-04 09:26:32.736,155.419000148773,mechanical,NEGATIVE,-0.998633086681366
693078ef90217d8aaf344c04,Migration,male,30.0,schnell,,datenbank,2,2,2025-12-04 09:26:44.573,167.256000041962,database,NEGATIVE,-0.8788271546363831
693078ef90217d8aaf344c04,Migration,male,30.0,schnell,,automatisiert,3,2,2025-12-04 09:26:50.965,173.648000001907,automated,NEGATIVE,-0.9991449117660522
693078ef90217d8aaf344c04,Migration,male,30.0,schnell,,emotionslos,4,2,2025-12-04 09:27:00.457,183.140000104904,emotionless,NEGATIVE,-0.9994081258773804
693078ef90217d8aaf344c04,Migration,male,30.0,schnell,,objektiv,5,2,2025-12-04 09:27:10.259,192.942000150681,objective,POSITIVE,0.9875507950782776
693078ef90217d8aaf344c04,Migration,male,30.0,fehlerhaft,,flüchtigkeitsfehler,1,2,2025-12-04 09:27:31.651,214.334000110626,careless mistake,NEGATIVE,-0.9985507130622864
693078ef90217d8aaf344c04,Migration,male,30.0,fehlerhaft,,monoton,2,2,2025-12-04 09:27:38.490,221.173000097275,monotonous,NEGATIVE,-0.9993829727172852
693078ef90217d8aaf344c04,Migration,male,30.0,fehlerhaft,,gelangweilt,3,2,2025-12-04 09:27:40.926,223.609000205994,bored,NEGATIVE,-0.9989650249481201
693078ef90217d8aaf344c04,Migration,male,30.0,fehlerhaft,,subjektiv,4,2,2025-12-04 09:27:50.778,233.461000204086,subjective,NEGATIVE,-0.9912155866622925
693078ef90217d8aaf344c04,Migration,male,30.0,fehlerhaft,,eigene Erfahrung,5,2,2025-12-04 09:27:59.287,241.97000002861,own experience,POSITIVE,0.9959635734558105
693078ef90217d8aaf344c04,Migration,male,30.0,emotionslos,,hintergrund,1,2,2025-12-04 09:28:12.729,255.412000179291,background,POSITIVE,0.8363948464393616
693078ef90217d8aaf344c04,Migration,male,30.0,emotionslos,,nicht menschlich,2,2,2025-12-04 09:28:42.150,284.833000183106,not human,NEGATIVE,-0.9991777539253235
693078ef90217d8aaf344c04,Migration,male,30.0,emotionslos,,menschenrechte,3,2,2025-12-04 09:28:44.988,287.671000003815,human rights,POSITIVE,0.986623227596283
693078ef90217d8aaf344c04,Migration,male,30.0,emotionslos,,sinnvoll,4,2,2025-12-04 09:28:49.004,291.68700003624,meaningful,POSITIVE,0.9982207417488098
693078ef90217d8aaf344c04,Migration,male,30.0,emotionslos,,objektiv,5,2,2025-12-04 09:29:02.985,305.667999982834,objective,POSITIVE,0.9875507950782776
693078ef90217d8aaf344c04,Migration,male,30.0,willkürlich,,eigene Emotin,1,2,2025-12-04 09:29:11.126,313.809000015259,own emotion,POSITIVE,0.9973819851875305
693078ef90217d8aaf344c04,Migration,male,30.0,willkürlich,,eigene laune,2,2,2025-12-04 09:29:24.354,327.037000179291,own mood,POSITIVE,0.9938826560974121
693078ef90217d8aaf344c04,Migration,male,30.0,willkürlich,,zeitdruck,3,2,2025-12-04 09:29:35.923,338.606000185013,time pressure,NEGATIVE,-0.9899978041648865
693078ef90217d8aaf344c04,Migration,male,30.0,willkürlich,,gelangweilt,4,2,2025-12-04 09:29:39.880,342.563000202179,bored,NEGATIVE,-0.9989650249481201
693078ef90217d8aaf344c04,Migration,male,30.0,willkürlich,,schnell,5,2,2025-12-04 09:29:45.674,348.357000112534,fast,POSITIVE,0.9972225427627563
69171a1bfb2e873c70d89674,CourtDecision,male,27.0,CourtDecision,2.0,Gefährlich,1,1,2025-12-04 09:23:55.001,0.0,dangerous,NEGATIVE,-0.998111367225647
69171a1bfb2e873c70d89674,CourtDecision,male,27.0,CourtDecision,5.0,Nachvollziehbar,2,1,2025-12-04 09:24:08.846,13.8450000286102,comprehensible,POSITIVE,0.9922935962677002
69171a1bfb2e873c70d89674,CourtDecision,male,27.0,CourtDecision,2.0,Willkür,3,1,2025-12-04 09:24:19.774,24.7730000019074,arbitrariness,NEGATIVE,-0.9953950047492981
69171a1bfb2e873c70d89674,CourtDecision,male,27.0,CourtDecision,5.0,Experte,4,1,2025-12-04 09:24:23.291,28.289999961853,expert,POSITIVE,0.9957494735717773
69171a1bfb2e873c70d89674,CourtDecision,male,27.0,CourtDecision,4.0,Richter,5,1,2025-12-04 09:25:17.128,82.1270000934601,judge,POSITIVE,0.58381187915802
69171a1bfb2e873c70d89674,CourtDecision,male,27.0,Gefährlich,,Falsches Urteil,1,2,2025-12-04 09:26:32.647,157.646000146866,wrong judgment,NEGATIVE,-0.999107301235199
69171a1bfb2e873c70d89674,CourtDecision,male,27.0,Gefährlich,,Bias,2,2,2025-12-04 09:26:36.808,161.807000160217,Bias,NEGATIVE,-0.9977744221687317
69171a1bfb2e873c70d89674,CourtDecision,male,27.0,Gefährlich,,Unrecht,3,2,2025-12-04 09:27:39.202,224.200999975205,injustice,NEGATIVE,-0.9971152544021606
69171a1bfb2e873c70d89674,CourtDecision,male,27.0,Gefährlich,,Schlampig,4,2,2025-12-04 09:28:06.423,251.422000169754,sloppy,NEGATIVE,-0.9994295239448547
69171a1bfb2e873c70d89674,CourtDecision,male,27.0,Gefährlich,,Überfliegen,5,2,2025-12-04 09:28:17.740,262.739000082016,skim,NEGATIVE,-0.9887906312942505
69171a1bfb2e873c70d89674,CourtDecision,male,27.0,Nachvollziehbar,,Paragaph,1,2,2025-12-04 09:28:30.694,275.693000078201,paragraph,NEGATIVE,-0.9944340586662292
69171a1bfb2e873c70d89674,CourtDecision,male,27.0,Nachvollziehbar,,Basis,2,2,2025-12-04 09:28:32.732,277.731000185013,basis,NEGATIVE,-0.9749523401260376
69171a1bfb2e873c70d89674,CourtDecision,male,27.0,Nachvollziehbar,,Uteil,3,2,2025-12-04 09:28:43.599,288.598000049591,judgment,NEGATIVE,-0.9790605902671814
69171a1bfb2e873c70d89674,CourtDecision,male,27.0,Nachvollziehbar,,Vorurteilsfrei,4,2,2025-12-04 09:28:57.269,302.268000125885,unbiased,POSITIVE,0.9979984164237976
69171a1bfb2e873c70d89674,CourtDecision,male,27.0,Nachvollziehbar,,Logisch,5,2,2025-12-04 09:29:02.937,307.936000108719,logical,POSITIVE,0.9962946772575378
69171a1bfb2e873c70d89674,CourtDecision,male,27.0,Willkür,,Einheitlichkeit,1,2,2025-12-04 09:29:14.684,319.683000087738,Uniformity,POSITIVE,0.9904580116271973
69171a1bfb2e873c70d89674,CourtDecision,male,27.0,Willkür,,Logik,2,2,2025-12-04 09:29:40.058,345.057000160217,logic,POSITIVE,0.9705072045326233
69171a1bfb2e873c70d89674,CourtDecision,male,27.0,Willkür,,Black Box,3,2,2025-12-04 09:29:52.057,357.055999994278,black box,NEGATIVE,-0.9957975149154663
69171a1bfb2e873c70d89674,CourtDecision,male,27.0,Willkür,,Nachvollzeihbar,4,2,2025-12-04 09:30:04.291,369.289999961853,comprehensible,POSITIVE,0.9922935962677002
69171a1bfb2e873c70d89674,CourtDecision,male,27.0,Willkür,,Chaotisch,5,2,2025-12-04 09:31:43.571,468.570000171661,chaotic,NEGATIVE,-0.9993429780006409
69171a1bfb2e873c70d89674,CourtDecision,male,27.0,Experte,,Fachwissen,1,2,2025-12-04 09:31:53.273,478.272000074387,expert knowledge,POSITIVE,0.9978699684143066
69171a1bfb2e873c70d89674,CourtDecision,male,27.0,Experte,,Datenbasis,2,2,2025-12-04 09:31:58.427,483.426000118256,data basis,NEGATIVE,-0.8889791965484619
69171a1bfb2e873c70d89674,CourtDecision,male,27.0,Experte,,Einarbeitung,3,2,2025-12-04 09:32:21.447,506.446000099182,familiarization,POSITIVE,0.9909287095069885
69171a1bfb2e873c70d89674,CourtDecision,male,27.0,Experte,,SChnelligkeit,4,2,2025-12-04 09:32:45.918,530.917000055313,speed,POSITIVE,0.9901899695396423
69171a1bfb2e873c70d89674,CourtDecision,male,27.0,Experte,,Präzession,5,2,2025-12-04 09:32:50.886,535.884999990463,precision,POSITIVE,0.9971110820770264
69171a1bfb2e873c70d89674,CourtDecision,male,27.0,Richter,,Maschine oder Mensch,1,2,2025-12-04 09:32:59.269,544.268000125885,machine or human,NEGATIVE,-0.7135581374168396
69171a1bfb2e873c70d89674,CourtDecision,male,27.0,Richter,,Autorität,2,2,2025-12-04 09:33:06.690,551.6890001297,authority,NEGATIVE,-0.8347271680831909
69171a1bfb2e873c70d89674,CourtDecision,male,27.0,Richter,,Staatsdiener,3,2,2025-12-04 09:33:12.029,557.028000116348,civil servant,POSITIVE,0.9677070379257202
69171a1bfb2e873c70d89674,CourtDecision,male,27.0,Richter,,Tech Unternehmen ,4,2,2025-12-04 09:33:16.666,561.664999961853,tech company,POSITIVE,0.9883655309677124
69171a1bfb2e873c70d89674,CourtDecision,male,27.0,Richter,,Verantwortlischkeit,5,2,2025-12-04 09:33:24.553,569.552000045776,responsibility,NEGATIVE,-0.9752664566040039
69307959af34be81b0b72154,CriticalInfrastructure,male,21.0,CriticalInfrastructure,6.0,Kontrolle,1,1,2025-12-04 09:37:01.577,0.0,control,NEGATIVE,-0.5333051681518555
69307959af34be81b0b72154,CriticalInfrastructure,male,21.0,CriticalInfrastructure,3.0,Aufmerksamkeit,2,1,2025-12-04 09:37:07.034,5.45700001716614,attention,POSITIVE,0.9683859944343567
69307959af34be81b0b72154,CriticalInfrastructure,male,21.0,CriticalInfrastructure,4.0,Fordernd,3,1,2025-12-04 09:37:21.550,19.9730000495911,demanding,POSITIVE,0.9983072280883789
69307959af34be81b0b72154,CriticalInfrastructure,male,21.0,CriticalInfrastructure,4.0,anstrengend,4,1,2025-12-04 09:37:28.276,26.699000120163,exhausting,NEGATIVE,-0.9984334111213684
69307959af34be81b0b72154,CriticalInfrastructure,male,21.0,CriticalInfrastructure,2.0,riskant,5,1,2025-12-04 09:37:38.611,37.0340001583099,risky,NEGATIVE,-0.9909281134605408
69307959af34be81b0b72154,CriticalInfrastructure,male,21.0,Kontrolle,,Notwendigkeit,1,2,2025-12-04 09:38:17.009,75.4320001602173,necessity,POSITIVE,0.9847106337547302
69307959af34be81b0b72154,CriticalInfrastructure,male,21.0,Kontrolle,,Sicherheit,2,2,2025-12-04 09:38:19.281,77.7039999961853,safety,POSITIVE,0.994440495967865
69307959af34be81b0b72154,CriticalInfrastructure,male,21.0,Kontrolle,,Abhängigkeit,3,2,2025-12-04 09:38:28.203,86.6260001659393,dependency,POSITIVE,0.9885353446006775
69307959af34be81b0b72154,CriticalInfrastructure,male,21.0,Kontrolle,,wichtig,4,2,2025-12-04 09:38:45.747,104.170000076294,important,POSITIVE,0.9977656602859497
69307959af34be81b0b72154,CriticalInfrastructure,male,21.0,Kontrolle,,Schutz,5,2,2025-12-04 09:38:55.747,114.170000076294,protection,POSITIVE,0.9972667694091797
69307959af34be81b0b72154,CriticalInfrastructure,male,21.0,Aufmerksamkeit,,Aufpasser,1,2,2025-12-04 09:39:24.058,142.481000185013,overseer,POSITIVE,0.9973545074462891
69307959af34be81b0b72154,CriticalInfrastructure,male,21.0,Aufmerksamkeit,,Schutz,2,2,2025-12-04 09:39:33.022,151.445000171661,protection,POSITIVE,0.9972667694091797
69307959af34be81b0b72154,CriticalInfrastructure,male,21.0,Aufmerksamkeit,,Prävention,3,2,2025-12-04 09:39:36.626,155.049000024796,prevention,POSITIVE,0.992055356502533
69307959af34be81b0b72154,CriticalInfrastructure,male,21.0,Aufmerksamkeit,,Sicherung,4,2,2025-12-04 09:39:41.456,159.87900018692,backup,NEGATIVE,-0.9632577300071716
69307959af34be81b0b72154,CriticalInfrastructure,male,21.0,Aufmerksamkeit,,Aufwendig,5,2,2025-12-04 09:39:46.746,165.169000148773,elaborate,NEGATIVE,-0.9974810481071472
69307959af34be81b0b72154,CriticalInfrastructure,male,21.0,Fordernd,,energiereich,1,2,2025-12-04 09:40:00.218,178.641000032425,energetic,POSITIVE,0.9986284971237183
69307959af34be81b0b72154,CriticalInfrastructure,male,21.0,Fordernd,,schwierig,2,2,2025-12-04 09:40:04.533,182.956000089645,difficult,NEGATIVE,-0.9988527297973633
69307959af34be81b0b72154,CriticalInfrastructure,male,21.0,Fordernd,,konzentration,3,2,2025-12-04 09:40:13.454,191.87700009346,concentration,POSITIVE,0.9975143671035767
69307959af34be81b0b72154,CriticalInfrastructure,male,21.0,Fordernd,,verantwortung,4,2,2025-12-04 09:40:30.464,208.887000083923,responsibility,NEGATIVE,-0.9752664566040039
69307959af34be81b0b72154,CriticalInfrastructure,male,21.0,Fordernd,,anstrengend,5,2,2025-12-04 09:40:35.825,214.248000144959,exhausting,NEGATIVE,-0.9984334111213684
69307959af34be81b0b72154,CriticalInfrastructure,male,21.0,anstrengend,,aufmerksam,1,2,2025-12-04 09:40:48.541,226.963999986649,attentive,POSITIVE,0.9972448348999023
69307959af34be81b0b72154,CriticalInfrastructure,male,21.0,anstrengend,,aktivität,2,2,2025-12-04 09:40:56.906,235.328999996185,activity,POSITIVE,0.9873192310333252
69307959af34be81b0b72154,CriticalInfrastructure,male,21.0,anstrengend,,arbeit,3,2,2025-12-04 09:41:07.035,245.458000183106,work,POSITIVE,0.9959644079208374
69307959af34be81b0b72154,CriticalInfrastructure,male,21.0,anstrengend,,verantworlich,4,2,2025-12-04 09:41:17.074,255.496999979019,responsible,POSITIVE,0.9982975125312805
69307959af34be81b0b72154,CriticalInfrastructure,male,21.0,anstrengend,,unentbärlich,5,2,2025-12-04 09:41:24.334,262.757000207901,indispensable,POSITIVE,0.9980140924453735
69307959af34be81b0b72154,CriticalInfrastructure,male,21.0,riskant,,KI-Ausfall,1,2,2025-12-04 09:41:36.880,275.303000211716,AI failure,NEGATIVE,-0.9993991851806641
69307959af34be81b0b72154,CriticalInfrastructure,male,21.0,riskant,,KI-Fehler,2,2,2025-12-04 09:41:42.764,281.18700003624,AI error,NEGATIVE,-0.9982922673225403
69307959af34be81b0b72154,CriticalInfrastructure,male,21.0,riskant,,präventiv,3,2,2025-12-04 09:41:58.231,296.654000043869,preventive,POSITIVE,0.9952980875968933
69307959af34be81b0b72154,CriticalInfrastructure,male,21.0,riskant,,große Auswirkung,4,2,2025-12-04 09:42:03.782,302.205000162125,big impact,POSITIVE,0.998489260673523
69307959af34be81b0b72154,CriticalInfrastructure,male,21.0,riskant,,Verantwortung,5,2,2025-12-04 09:42:09.551,307.97400021553,responsibility,NEGATIVE,-0.9752664566040039
69315686d92a62ce85e5a9ad,CourtDecision,male,39.0,CourtDecision,4.0,Interessant,1,1,2025-12-04 10:23:57.731,0.0,interesting,POSITIVE,0.9921016097068787
69315686d92a62ce85e5a9ad,CourtDecision,male,39.0,CourtDecision,5.0,Zukunft,2,1,2025-12-04 10:24:06.566,8.83500003814697,future,POSITIVE,0.9842697381973267
69315686d92a62ce85e5a9ad,CourtDecision,male,39.0,CourtDecision,1.0,Dystopie,3,1,2025-12-04 10:24:12.664,14.933000087738,dystopia,NEGATIVE,-0.9901644587516785
69315686d92a62ce85e5a9ad,CourtDecision,male,39.0,CourtDecision,1.0,Angst,4,1,2025-12-04 10:24:32.427,34.6960000991821,fear,NEGATIVE,-0.9915633201599121
69315686d92a62ce85e5a9ad,CourtDecision,male,39.0,CourtDecision,3.0,Surreal,5,1,2025-12-04 10:24:37.117,39.3860001564026,surreal,POSITIVE,0.9958252906799316
69315686d92a62ce85e5a9ad,CourtDecision,male,39.0,Interessant,,Neugierig,1,2,2025-12-04 10:25:43.267,105.536000013351,curious,POSITIVE,0.9934197068214417
69315686d92a62ce85e5a9ad,CourtDecision,male,39.0,Interessant,,Ablauf,2,2,2025-12-04 10:25:46.769,109.038000106812,process,POSITIVE,0.8868159055709839
69315686d92a62ce85e5a9ad,CourtDecision,male,39.0,Interessant,,Funktion,3,2,2025-12-04 10:25:50.430,112.699000120163,function,NEGATIVE,-0.8813886046409607
69315686d92a62ce85e5a9ad,CourtDecision,male,39.0,Interessant,,Möglichkeit,4,2,2025-12-04 10:25:55.185,117.453999996185,possibility,NEGATIVE,-0.9344826936721802
69315686d92a62ce85e5a9ad,CourtDecision,male,39.0,Interessant,,Effizienz,5,2,2025-12-04 10:26:19.358,141.62700009346,efficiency,POSITIVE,0.9976890087127686
69315686d92a62ce85e5a9ad,CourtDecision,male,39.0,Zukunft,,Wegweisend,1,2,2025-12-04 10:26:31.981,154.25,pioneering,POSITIVE,0.9982278943061829
69315686d92a62ce85e5a9ad,CourtDecision,male,39.0,Zukunft,,Modern,2,2,2025-12-04 10:26:43.509,165.778000116348,modern,POSITIVE,0.9961836934089661
69315686d92a62ce85e5a9ad,CourtDecision,male,39.0,Zukunft,,Chance,3,2,2025-12-04 10:26:55.029,177.298000097275,opportunity,POSITIVE,0.9921181797981262
69315686d92a62ce85e5a9ad,CourtDecision,male,39.0,Zukunft,,Neutral,4,2,2025-12-04 10:27:04.388,186.65700006485,neutral,POSITIVE,0.9674367308616638
69315686d92a62ce85e5a9ad,CourtDecision,male,39.0,Zukunft,,Möglichkeit,5,2,2025-12-04 10:27:17.079,199.348000049591,possibility,NEGATIVE,-0.9344826936721802
69315686d92a62ce85e5a9ad,CourtDecision,male,39.0,Dystopie,,Beängstigend,1,2,2025-12-04 10:27:27.085,209.354000091553,frightening,POSITIVE,0.9650130867958069
69315686d92a62ce85e5a9ad,CourtDecision,male,39.0,Dystopie,,Unkontrollierbar,2,2,2025-12-04 10:27:36.252,218.521000146866,uncontrollable,POSITIVE,0.9972739815711975
69315686d92a62ce85e5a9ad,CourtDecision,male,39.0,Dystopie,,Beeinflussend,3,2,2025-12-04 10:27:43.885,226.154000043869,influencing,POSITIVE,0.997119665145874
69315686d92a62ce85e5a9ad,CourtDecision,male,39.0,Dystopie,,Abwärtsspirale,4,2,2025-12-04 10:28:49.873,292.141999959946,downward spiral,NEGATIVE,-0.9993096590042114
69315686d92a62ce85e5a9ad,CourtDecision,male,39.0,Dystopie,,Entwicklung,5,2,2025-12-04 10:29:00.988,303.256999969482,development,POSITIVE,0.9573128819465637
69315686d92a62ce85e5a9ad,CourtDecision,male,39.0,Angst,,Keine Kontrolle,1,2,2025-12-04 10:29:13.486,315.755000114441,no control,NEGATIVE,-0.9994066953659058
69315686d92a62ce85e5a9ad,CourtDecision,male,39.0,Angst,,Versagen,2,2,2025-12-04 10:29:28.936,331.205000162125,failure,NEGATIVE,-0.9992994070053101
69315686d92a62ce85e5a9ad,CourtDecision,male,39.0,Angst,,Fehlentscheidung,3,2,2025-12-04 10:29:35.821,338.090000152588,wrong decision,NEGATIVE,-0.9992569088935852
69315686d92a62ce85e5a9ad,CourtDecision,male,39.0,Angst,,Nur ein Mensch,4,2,2025-12-04 10:29:42.526,344.795000076294,just a human,POSITIVE,0.9818425178527832
69315686d92a62ce85e5a9ad,CourtDecision,male,39.0,Angst,,Fehler,5,2,2025-12-04 10:29:54.932,357.200999975205,mistake,NEGATIVE,-0.9987515211105347
69315686d92a62ce85e5a9ad,CourtDecision,male,39.0,Surreal,,Nicht greifbar,1,2,2025-12-04 10:30:04.997,367.266000032425,not tangible,NEGATIVE,-0.9993839263916016
69315686d92a62ce85e5a9ad,CourtDecision,male,39.0,Surreal,,Ablauf,2,2,2025-12-04 10:30:09.947,372.216000080109,process,POSITIVE,0.8868159055709839
69315686d92a62ce85e5a9ad,CourtDecision,male,39.0,Surreal,,Wie?,3,2,2025-12-04 10:30:11.747,374.016000032425,how?,NEGATIVE,-0.9935576319694519
69315686d92a62ce85e5a9ad,CourtDecision,male,39.0,Surreal,,Fehler,4,2,2025-12-04 10:30:21.677,383.946000099182,mistake,NEGATIVE,-0.9987515211105347
69315686d92a62ce85e5a9ad,CourtDecision,male,39.0,Surreal,,Science Fiction,5,2,2025-12-04 10:30:30.875,393.144000053406,science fiction,POSITIVE,0.9927143454551697
69308dbeb2dc3ac913bd67b2,AutonomousWeapons,female,25.0,AutonomousWeapons,2.0,Angst,1,1,2025-12-04 11:27:44.566,0.0,fear,NEGATIVE,-0.9915633201599121
69308dbeb2dc3ac913bd67b2,AutonomousWeapons,female,25.0,AutonomousWeapons,2.0,Ungewissheit,2,1,2025-12-04 11:28:08.793,24.2269999980927,uncertainty,NEGATIVE,-0.9968050718307495
69308dbeb2dc3ac913bd67b2,AutonomousWeapons,female,25.0,AutonomousWeapons,2.0,Kontrollverlust,3,1,2025-12-04 11:28:16.800,32.2339999675751,loss of control,NEGATIVE,-0.999137282371521
69308dbeb2dc3ac913bd67b2,AutonomousWeapons,female,25.0,AutonomousWeapons,1.0,Entmenschlichung,4,1,2025-12-04 11:28:28.536,43.9700000286102,dehumanization,NEGATIVE,-0.9967342615127563
69308dbeb2dc3ac913bd67b2,AutonomousWeapons,female,25.0,AutonomousWeapons,1.0,Verantwortungsabgabe,5,1,2025-12-04 11:29:07.978,83.4119999408722,delegation of responsibility,NEGATIVE,-0.9993139505386353
69308dbeb2dc3ac913bd67b2,AutonomousWeapons,female,25.0,Angst,,Tot,1,2,2025-12-04 11:29:40.336,115.769999980927,dead,NEGATIVE,-0.9965141415596008
69308dbeb2dc3ac913bd67b2,AutonomousWeapons,female,25.0,Angst,,Entscheidungsfindung,2,2,2025-12-04 11:29:47.212,122.645999908447,decision making,POSITIVE,0.9871002435684204
69308dbeb2dc3ac913bd67b2,AutonomousWeapons,female,25.0,Angst,,Wut,3,2,2025-12-04 11:29:53.702,129.135999917984,anger,NEGATIVE,-0.9934511184692383
